cart_id,product_id,product_name,price,quantity,total,discount_percentage,discounted_total,thumbnail
98,24,Fish Steak,14.99,5.0,74.95,4.23,71.78,https://cdn.dummyjson.com/product-images/groceries/fish-steak/thumbnail.webp
98,48,Bamboo Spatula,7.99,2.0,15.98,2.84,15.53,https://cdn.dummyjson.com/product-images/kitchen-accessories/bamboo-spatula/thumbnail.webp
98,99,Amazon Echo Plus,99.99,5.0,499.95,12.07,439.61,https://cdn.dummyjson.com/product-images/mobile-accessories/amazon-echo-plus/thumbnail.webp
98,156,Green and Black Glasses,34.99,4.0,139.96,1.01,138.55,https://cdn.dummyjson.com/product-images/sunglasses/green-and-black-glasses/thumbnail.webp
98,180,Dress Pea,49.99,5.0,249.95,17.68,205.76,https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/thumbnail.webp
98,188,Pampi Shoes,29.99,1.0,29.99,14.14,25.75,https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/thumbnail.webp
99,18,Cat Food,8.99,3.0,26.97,9.58,24.39,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp
99,28,Ice Cream,5.49,3.0,16.47,8.69,15.04,https://cdn.dummyjson.com/product-images/groceries/ice-cream/thumbnail.webp
99,68,Pan,24.99,3.0,74.97,3.0,72.72,https://cdn.dummyjson.com/product-images/kitchen-accessories/pan/thumbnail.webp
99,146,Feather Shuttlecock,5.99,1.0,5.99,2.95,5.81,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
100,31,Lemon,0.79,4.0,3.16,9.7,2.85,https://cdn.dummyjson.com/product-images/groceries/lemon/thumbnail.webp
100,97,Rolex Datejust,10999.99,3.0,32999.97,3.73,31769.07,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/thumbnail.webp
101,22,Dog Food,10.99,1.0,10.99,10.27,9.86,https://cdn.dummyjson.com/product-images/groceries/dog-food/thumbnail.webp
101,57,Fine Mesh Strainer,9.99,3.0,29.97,3.5,28.92,https://cdn.dummyjson.com/product-images/kitchen-accessories/fine-mesh-strainer/thumbnail.webp
101,68,Pan,24.99,3.0,74.97,3.0,72.72,https://cdn.dummyjson.com/product-images/kitchen-accessories/pan/thumbnail.webp
101,133,Samsung Galaxy S10,699.99,2.0,1399.98,5.59,1321.72,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s10/thumbnail.webp
101,153,Volleyball,11.99,3.0,35.97,12.25,31.56,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/thumbnail.webp
102,22,Dog Food,10.99,1.0,10.99,10.27,9.86,https://cdn.dummyjson.com/product-images/groceries/dog-food/thumbnail.webp
102,45,House Showpiece Plant,39.99,2.0,79.98,7.46,74.01,https://cdn.dummyjson.com/product-images/home-decoration/house-showpiece-plant/thumbnail.webp
102,53,Chopping Board,12.99,4.0,51.96,8.03,47.79,https://cdn.dummyjson.com/product-images/kitchen-accessories/chopping-board/thumbnail.webp
102,63,Kitchen Sieve,7.99,2.0,15.98,18.91,12.96,https://cdn.dummyjson.com/product-images/kitchen-accessories/kitchen-sieve/thumbnail.webp
102,111,Selfie Stick Monopod,12.99,1.0,12.99,19.12,10.51,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-stick-monopod/thumbnail.webp
103,18,Cat Food,8.99,2.0,17.98,9.58,16.26,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp
103,37,Red Onions,1.99,5.0,9.95,9.9,8.96,https://cdn.dummyjson.com/product-images/groceries/red-onions/thumbnail.webp
103,39,Soft Drinks,1.99,4.0,7.96,17.48,6.57,https://cdn.dummyjson.com/product-images/groceries/soft-drinks/thumbnail.webp
104,24,Fish Steak,14.99,5.0,74.95,4.23,71.78,https://cdn.dummyjson.com/product-images/groceries/fish-steak/thumbnail.webp
104,32,Milk,3.49,3.0,10.47,13.74,9.03,https://cdn.dummyjson.com/product-images/groceries/milk/thumbnail.webp
104,55,Egg Slicer,6.99,5.0,34.95,14.76,29.79,https://cdn.dummyjson.com/product-images/kitchen-accessories/egg-slicer/thumbnail.webp
104,66,Microwave Oven,89.99,4.0,359.96,12.13,316.3,https://cdn.dummyjson.com/product-images/kitchen-accessories/microwave-oven/thumbnail.webp
104,87,Men Check Shirt,27.99,5.0,139.95,11.38,124.02,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp
104,99,Amazon Echo Plus,99.99,5.0,499.95,12.07,439.61,https://cdn.dummyjson.com/product-images/mobile-accessories/amazon-echo-plus/thumbnail.webp
105,75,Tray,16.99,4.0,67.96,7.48,62.88,https://cdn.dummyjson.com/product-images/kitchen-accessories/tray/thumbnail.webp
105,109,Monopod,19.99,3.0,59.97,8.58,54.82,https://cdn.dummyjson.com/product-images/mobile-accessories/monopod/thumbnail.webp
105,148,Golf Ball,9.99,2.0,19.98,17.37,16.51,https://cdn.dummyjson.com/product-images/sports-accessories/golf-ball/thumbnail.webp
106,84,Gigabyte Aorus Men Tshirt,24.99,1.0,24.99,0.94,24.76,https://cdn.dummyjson.com/product-images/mens-shirts/gigabyte-aorus-men-tshirt/thumbnail.webp
106,166,Tartan Dress,39.99,2.0,79.98,12.95,69.62,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
107,47,Table Lamp,49.99,2.0,99.98,7.09,92.89,https://cdn.dummyjson.com/product-images/home-decoration/table-lamp/thumbnail.webp
107,52,Carbon Steel Wok,29.99,1.0,29.99,6.53,28.03,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp
108,106,Apple Watch Series 4 Gold,349.99,3.0,1049.97,12.02,923.76,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-watch-series-4-gold/thumbnail.webp
108,142,Cricket Ball,12.99,1.0,12.99,8.63,11.87,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-ball/thumbnail.webp
109,78,Apple MacBook Pro 14 Inch Space Grey,1999.99,5.0,9999.95,4.69,9530.95,https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/thumbnail.webp
109,93,Brown Leather Belt Watch,89.99,1.0,89.99,5.99,84.6,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/thumbnail.webp
110,38,Rice,5.99,4.0,23.96,9.29,21.73,https://cdn.dummyjson.com/product-images/groceries/rice/thumbnail.webp
110,61,Hand Blender,34.99,2.0,69.98,17.02,58.07,https://cdn.dummyjson.com/product-images/kitchen-accessories/hand-blender/thumbnail.webp
110,92,Sports Sneakers Off White Red,109.99,5.0,549.95,0.04,549.73,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
110,163,Girl Summer Dress,19.99,3.0,59.97,19.2,48.46,https://cdn.dummyjson.com/product-images/tops/girl-summer-dress/thumbnail.webp
110,170,Durango SXT RWD,36999.99,1.0,36999.99,16.44,30917.19,https://cdn.dummyjson.com/product-images/vehicle/durango-sxt-rwd/thumbnail.webp
111,12,Annibale Colombo Sofa,2499.99,5.0,12499.95,14.4,10699.96,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp
111,161,Samsung Galaxy Tab White,349.99,4.0,1399.96,18.2,1145.17,https://cdn.dummyjson.com/product-images/tablets/samsung-galaxy-tab-white/thumbnail.webp
112,49,Black Aluminium Cup,5.99,1.0,5.99,15.65,5.05,https://cdn.dummyjson.com/product-images/kitchen-accessories/black-aluminium-cup/thumbnail.webp
112,142,Cricket Ball,12.99,3.0,38.97,8.63,35.61,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-ball/thumbnail.webp
112,156,Green and Black Glasses,34.99,4.0,139.96,1.01,138.55,https://cdn.dummyjson.com/product-images/sunglasses/green-and-black-glasses/thumbnail.webp
112,172,Blue Women's Handbag,49.99,4.0,199.96,17.88,164.21,https://cdn.dummyjson.com/product-images/womens-bags/blue-women's-handbag/thumbnail.webp
113,1,Essence Mascara Lash Princess,9.99,5.0,49.95,10.48,44.72,https://cdn.dummyjson.com/product-images/beauty/essence-mascara-lash-princess/thumbnail.webp
113,110,Selfie Lamp with iPhone,14.99,5.0,74.95,19.4,60.41,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
113,112,TV Studio Camera Pedestal,499.99,3.0,1499.97,8.31,1375.32,https://cdn.dummyjson.com/product-images/mobile-accessories/tv-studio-camera-pedestal/thumbnail.webp
114,105,Apple MagSafe Battery Pack,99.99,2.0,199.98,17.17,165.64,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-magsafe-battery-pack/thumbnail.webp
114,117,Sportbike Motorcycle,7499.99,5.0,37499.95,11.58,33157.46,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp
115,18,Cat Food,8.99,4.0,35.96,9.58,32.52,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp
115,23,Eggs,2.99,1.0,2.99,11.05,2.66,https://cdn.dummyjson.com/product-images/groceries/eggs/thumbnail.webp
115,69,Plate,3.99,2.0,7.98,7.31,7.4,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/thumbnail.webp
115,81,Lenovo Yoga 920,1099.99,4.0,4399.96,6.55,4111.76,https://cdn.dummyjson.com/product-images/laptops/lenovo-yoga-920/thumbnail.webp
115,166,Tartan Dress,39.99,2.0,79.98,12.95,69.62,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
116,21,Cucumber,1.49,5.0,7.45,0.16,7.44,https://cdn.dummyjson.com/product-images/groceries/cucumber/thumbnail.webp
116,111,Selfie Stick Monopod,12.99,3.0,38.97,19.12,31.52,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-stick-monopod/thumbnail.webp
116,116,Scooter Motorcycle,2999.99,3.0,8999.97,6.27,8435.67,https://cdn.dummyjson.com/product-images/motorcycle/scooter-motorcycle/thumbnail.webp
116,120,Vaseline Men Body and Face Lotion,9.99,5.0,49.95,13.39,43.26,https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/thumbnail.webp
116,144,Cricket Helmet,44.99,1.0,44.99,9.64,40.65,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-helmet/thumbnail.webp
117,11,Annibale Colombo Bed,1899.99,2.0,3799.98,8.57,3474.32,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-bed/thumbnail.webp
117,37,Red Onions,1.99,3.0,5.97,9.9,5.38,https://cdn.dummyjson.com/product-images/groceries/red-onions/thumbnail.webp
117,69,Plate,3.99,1.0,3.99,7.31,3.7,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/thumbnail.webp
117,80,Huawei Matebook X Pro,1399.99,5.0,6999.95,9.38,6343.35,https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/thumbnail.webp
117,176,Women Handbag Black,59.99,3.0,179.97,11.63,159.04,https://cdn.dummyjson.com/product-images/womens-bags/women-handbag-black/thumbnail.webp
118,33,Mulberry,4.99,5.0,24.95,12.87,21.74,https://cdn.dummyjson.com/product-images/groceries/mulberry/thumbnail.webp
118,60,Grater Black,10.99,4.0,43.96,3.56,42.4,https://cdn.dummyjson.com/product-images/kitchen-accessories/grater-black/thumbnail.webp
118,120,Vaseline Men Body and Face Lotion,9.99,4.0,39.96,13.39,34.61,https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/thumbnail.webp
118,183,Green Oval Earring,24.99,2.0,49.98,15.18,42.39,https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp
119,100,Apple Airpods,129.99,2.0,259.98,15.54,219.58,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
119,104,Apple iPhone Charger,19.99,2.0,39.98,18.52,32.58,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-iphone-charger/thumbnail.webp
120,45,House Showpiece Plant,39.99,2.0,79.98,7.46,74.01,https://cdn.dummyjson.com/product-images/home-decoration/house-showpiece-plant/thumbnail.webp
120,88,Nike Air Jordan 1 Red And Black,149.99,4.0,599.96,4.12,575.24,https://cdn.dummyjson.com/product-images/mens-shoes/nike-air-jordan-1-red-and-black/thumbnail.webp
120,105,Apple MagSafe Battery Pack,99.99,2.0,199.98,17.17,165.64,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-magsafe-battery-pack/thumbnail.webp
121,42,Water,0.99,3.0,2.97,14.92,2.53,https://cdn.dummyjson.com/product-images/groceries/water/thumbnail.webp
121,53,Chopping Board,12.99,2.0,25.98,8.03,23.89,https://cdn.dummyjson.com/product-images/kitchen-accessories/chopping-board/thumbnail.webp
121,60,Grater Black,10.99,5.0,54.95,3.56,52.99,https://cdn.dummyjson.com/product-images/kitchen-accessories/grater-black/thumbnail.webp
122,47,Table Lamp,49.99,1.0,49.99,7.09,46.45,https://cdn.dummyjson.com/product-images/home-decoration/table-lamp/thumbnail.webp
122,95,Rolex Cellini Date Black Dial,8999.99,3.0,26999.97,8.88,24602.37,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/thumbnail.webp
122,184,Tropical Earring,19.99,2.0,39.98,0.76,39.68,https://cdn.dummyjson.com/product-images/womens-jewellery/tropical-earring/thumbnail.webp
123,53,Chopping Board,12.99,4.0,51.96,8.03,47.79,https://cdn.dummyjson.com/product-images/kitchen-accessories/chopping-board/thumbnail.webp
123,115,MotoGP CI.H1,14999.99,5.0,74999.95,6.92,69809.95,https://cdn.dummyjson.com/product-images/motorcycle/motogp-ci.h1/thumbnail.webp
123,116,Scooter Motorcycle,2999.99,3.0,8999.97,6.27,8435.67,https://cdn.dummyjson.com/product-images/motorcycle/scooter-motorcycle/thumbnail.webp
123,155,Classic Sun Glasses,24.99,4.0,99.96,4.94,95.02,https://cdn.dummyjson.com/product-images/sunglasses/classic-sun-glasses/thumbnail.webp
123,180,Dress Pea,49.99,1.0,49.99,17.68,41.15,https://cdn.dummyjson.com/product-images/womens-dresses/dress-pea/thumbnail.webp
123,183,Green Oval Earring,24.99,4.0,99.96,15.18,84.79,https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp
124,120,Vaseline Men Body and Face Lotion,9.99,1.0,9.99,13.39,8.65,https://cdn.dummyjson.com/product-images/skin-care/vaseline-men-body-and-face-lotion/thumbnail.webp
124,144,Cricket Helmet,44.99,4.0,179.96,9.64,162.61,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-helmet/thumbnail.webp
124,146,Feather Shuttlecock,5.99,5.0,29.95,2.95,29.07,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
124,149,Iron Golf,49.99,5.0,249.95,6.53,233.63,https://cdn.dummyjson.com/product-images/sports-accessories/iron-golf/thumbnail.webp
125,4,Red Lipstick,12.99,5.0,64.95,12.16,57.05,https://cdn.dummyjson.com/product-images/beauty/red-lipstick/thumbnail.webp
125,123,iPhone 13 Pro,1099.99,3.0,3299.97,9.37,2990.76,https://cdn.dummyjson.com/product-images/smartphones/iphone-13-pro/thumbnail.webp
126,30,Kiwi,2.49,5.0,12.45,15.22,10.56,https://cdn.dummyjson.com/product-images/groceries/kiwi/thumbnail.webp
126,68,Pan,24.99,5.0,124.95,3.0,121.2,https://cdn.dummyjson.com/product-images/kitchen-accessories/pan/thumbnail.webp
126,69,Plate,3.99,2.0,7.98,7.31,7.4,https://cdn.dummyjson.com/product-images/kitchen-accessories/plate/thumbnail.webp
126,127,Oppo K1,299.99,2.0,599.98,18.29,490.24,https://cdn.dummyjson.com/product-images/smartphones/oppo-k1/thumbnail.webp
126,181,Marni Red & Black Suit,179.99,2.0,359.98,19.02,291.51,https://cdn.dummyjson.com/product-images/womens-dresses/marni-red-&-black-suit/thumbnail.webp
127,46,Plant Pot,14.99,4.0,59.96,6.84,55.86,https://cdn.dummyjson.com/product-images/home-decoration/plant-pot/thumbnail.webp
127,87,Men Check Shirt,27.99,3.0,83.97,11.38,74.41,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp
127,121,iPhone 5s,199.99,2.0,399.98,12.91,348.34,https://cdn.dummyjson.com/product-images/smartphones/iphone-5s/thumbnail.webp
127,128,Realme C35,149.99,3.0,449.97,15.3,381.12,https://cdn.dummyjson.com/product-images/smartphones/realme-c35/thumbnail.webp
127,140,Basketball,14.99,2.0,29.98,7.44,27.75,https://cdn.dummyjson.com/product-images/sports-accessories/basketball/thumbnail.webp
128,4,Red Lipstick,12.99,3.0,38.97,12.16,34.23,https://cdn.dummyjson.com/product-images/beauty/red-lipstick/thumbnail.webp
128,57,Fine Mesh Strainer,9.99,5.0,49.95,3.5,48.2,https://cdn.dummyjson.com/product-images/kitchen-accessories/fine-mesh-strainer/thumbnail.webp
128,78,Apple MacBook Pro 14 Inch Space Grey,1999.99,5.0,9999.95,4.69,9530.95,https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/thumbnail.webp
128,147,Football,17.99,1.0,17.99,5.15,17.06,https://cdn.dummyjson.com/product-images/sports-accessories/football/thumbnail.webp
128,173,Heshe Women's Leather Bag,129.99,1.0,129.99,3.87,124.96,https://cdn.dummyjson.com/product-images/womens-bags/heshe-women's-leather-bag/thumbnail.webp
129,18,Cat Food,8.99,5.0,44.95,9.58,40.64,https://cdn.dummyjson.com/product-images/groceries/cat-food/thumbnail.webp
129,21,Cucumber,1.49,1.0,1.49,0.16,1.49,https://cdn.dummyjson.com/product-images/groceries/cucumber/thumbnail.webp
129,52,Carbon Steel Wok,29.99,5.0,149.95,6.53,140.16,https://cdn.dummyjson.com/product-images/kitchen-accessories/carbon-steel-wok/thumbnail.webp
129,59,Glass,4.99,4.0,19.96,7.92,18.38,https://cdn.dummyjson.com/product-images/kitchen-accessories/glass/thumbnail.webp
129,136,Vivo X21,499.99,4.0,1999.96,17.41,1651.77,https://cdn.dummyjson.com/product-images/smartphones/vivo-x21/thumbnail.webp
129,162,Blue Frock,29.99,1.0,29.99,12.13,26.35,https://cdn.dummyjson.com/product-images/tops/blue-frock/thumbnail.webp
130,15,Wooden Bathroom Sink With Mirror,799.99,2.0,1599.98,8.8,1459.18,https://cdn.dummyjson.com/product-images/furniture/wooden-bathroom-sink-with-mirror/thumbnail.webp
130,65,Lunch Box,12.99,2.0,25.98,10.34,23.29,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/thumbnail.webp
130,167,300 Touring,28999.99,1.0,28999.99,3.98,27845.79,https://cdn.dummyjson.com/product-images/vehicle/300-touring/thumbnail.webp
131,10,Gucci Bloom Eau de,79.99,3.0,239.97,14.39,205.44,https://cdn.dummyjson.com/product-images/fragrances/gucci-bloom-eau-de/thumbnail.webp
131,35,Potatoes,2.29,3.0,6.87,5.38,6.5,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
131,65,Lunch Box,12.99,2.0,25.98,10.34,23.29,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/thumbnail.webp
131,90,Puma Future Rider Trainers,89.99,2.0,179.98,4.2,172.42,https://cdn.dummyjson.com/product-images/mens-shoes/puma-future-rider-trainers/thumbnail.webp
131,93,Brown Leather Belt Watch,89.99,5.0,449.95,5.99,423.0,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/thumbnail.webp
131,133,Samsung Galaxy S10,699.99,4.0,2799.96,5.59,2643.44,https://cdn.dummyjson.com/product-images/smartphones/samsung-galaxy-s10/thumbnail.webp
132,12,Annibale Colombo Sofa,2499.99,5.0,12499.95,14.4,10699.96,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp
132,51,Boxed Blender,39.99,3.0,119.97,7.26,111.26,https://cdn.dummyjson.com/product-images/kitchen-accessories/boxed-blender/thumbnail.webp
132,65,Lunch Box,12.99,4.0,51.96,10.34,46.59,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/thumbnail.webp
132,134,Vivo S1,249.99,2.0,499.98,10.17,449.13,https://cdn.dummyjson.com/product-images/smartphones/vivo-s1/thumbnail.webp
132,179,Corset With Black Skirt,79.99,1.0,79.99,15.06,67.94,https://cdn.dummyjson.com/product-images/womens-dresses/corset-with-black-skirt/thumbnail.webp
133,78,Apple MacBook Pro 14 Inch Space Grey,1999.99,2.0,3999.98,4.69,3812.38,https://cdn.dummyjson.com/product-images/laptops/apple-macbook-pro-14-inch-space-grey/thumbnail.webp
133,152,Tennis Racket,49.99,4.0,199.96,19.61,160.75,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-racket/thumbnail.webp
133,176,Women Handbag Black,59.99,2.0,119.98,11.63,106.03,https://cdn.dummyjson.com/product-images/womens-bags/women-handbag-black/thumbnail.webp
133,190,IWC Ingenieur Automatic Steel,4999.99,1.0,4999.99,9.45,4527.49,https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/thumbnail.webp
134,34,Nescafe Coffee,7.99,4.0,31.96,1.59,31.45,https://cdn.dummyjson.com/product-images/groceries/nescafe-coffee/thumbnail.webp
134,103,Apple HomePod Mini Cosmic Grey,99.99,3.0,299.97,18.1,245.68,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-homepod-mini-cosmic-grey/thumbnail.webp
134,104,Apple iPhone Charger,19.99,3.0,59.97,18.52,48.86,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-iphone-charger/thumbnail.webp
134,126,Oppo F19 Pro Plus,399.99,3.0,1199.97,18.64,976.3,https://cdn.dummyjson.com/product-images/smartphones/oppo-f19-pro-plus/thumbnail.webp
134,173,Heshe Women's Leather Bag,129.99,3.0,389.97,3.87,374.88,https://cdn.dummyjson.com/product-images/womens-bags/heshe-women's-leather-bag/thumbnail.webp
134,183,Green Oval Earring,24.99,3.0,74.97,15.18,63.59,https://cdn.dummyjson.com/product-images/womens-jewellery/green-oval-earring/thumbnail.webp
135,100,Apple Airpods,129.99,5.0,649.95,15.54,548.95,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpods/thumbnail.webp
135,150,Metal Baseball Bat,29.99,2.0,59.98,19.51,48.28,https://cdn.dummyjson.com/product-images/sports-accessories/metal-baseball-bat/thumbnail.webp
135,188,Pampi Shoes,29.99,2.0,59.98,14.14,51.5,https://cdn.dummyjson.com/product-images/womens-shoes/pampi-shoes/thumbnail.webp
136,65,Lunch Box,12.99,2.0,25.98,10.34,23.29,https://cdn.dummyjson.com/product-images/kitchen-accessories/lunch-box/thumbnail.webp
136,166,Tartan Dress,39.99,3.0,119.97,12.95,104.43,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
136,177,Black Women's Gown,129.99,2.0,259.98,10.48,232.73,https://cdn.dummyjson.com/product-images/womens-dresses/black-women's-gown/thumbnail.webp
137,43,Decoration Swing,59.99,3.0,179.97,10.41,161.24,https://cdn.dummyjson.com/product-images/home-decoration/decoration-swing/thumbnail.webp
137,56,Electric Stove,49.99,2.0,99.98,14.04,85.94,https://cdn.dummyjson.com/product-images/kitchen-accessories/electric-stove/thumbnail.webp
137,87,Men Check Shirt,27.99,5.0,139.95,11.38,124.02,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp
137,113,Generic Motorcycle,3999.99,3.0,11999.97,12.1,10547.97,https://cdn.dummyjson.com/product-images/motorcycle/generic-motorcycle/thumbnail.webp
137,158,Sunglasses,22.99,1.0,22.99,1.51,22.64,https://cdn.dummyjson.com/product-images/sunglasses/sunglasses/thumbnail.webp
138,117,Sportbike Motorcycle,7499.99,2.0,14999.98,11.58,13262.98,https://cdn.dummyjson.com/product-images/motorcycle/sportbike-motorcycle/thumbnail.webp
138,146,Feather Shuttlecock,5.99,5.0,29.95,2.95,29.07,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/thumbnail.webp
139,62,Ice Cube Tray,5.99,2.0,11.98,0.63,11.9,https://cdn.dummyjson.com/product-images/kitchen-accessories/ice-cube-tray/thumbnail.webp
139,139,Baseball Glove,24.99,1.0,24.99,2.9,24.27,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-glove/thumbnail.webp
140,58,Fork,3.99,4.0,15.96,8.07,14.67,https://cdn.dummyjson.com/product-images/kitchen-accessories/fork/thumbnail.webp
140,87,Men Check Shirt,27.99,1.0,27.99,11.38,24.8,https://cdn.dummyjson.com/product-images/mens-shirts/men-check-shirt/thumbnail.webp
140,88,Nike Air Jordan 1 Red And Black,149.99,4.0,599.96,4.12,575.24,https://cdn.dummyjson.com/product-images/mens-shoes/nike-air-jordan-1-red-and-black/thumbnail.webp
141,35,Potatoes,2.29,5.0,11.45,5.38,10.83,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
141,110,Selfie Lamp with iPhone,14.99,2.0,29.98,19.4,24.16,https://cdn.dummyjson.com/product-images/mobile-accessories/selfie-lamp-with-iphone/thumbnail.webp
141,160,Samsung Galaxy Tab S8 Plus Grey,599.99,2.0,1199.98,13.31,1040.26,https://cdn.dummyjson.com/product-images/tablets/samsung-galaxy-tab-s8-plus-grey/thumbnail.webp
141,161,Samsung Galaxy Tab White,349.99,5.0,1749.95,18.2,1431.46,https://cdn.dummyjson.com/product-images/tablets/samsung-galaxy-tab-white/thumbnail.webp
142,5,Red Nail Polish,8.99,4.0,35.96,11.44,31.85,https://cdn.dummyjson.com/product-images/beauty/red-nail-polish/thumbnail.webp
142,51,Boxed Blender,39.99,5.0,199.95,7.26,185.43,https://cdn.dummyjson.com/product-images/kitchen-accessories/boxed-blender/thumbnail.webp
142,102,Apple Airpower Wireless Charger,79.99,3.0,239.97,4.48,229.22,https://cdn.dummyjson.com/product-images/mobile-accessories/apple-airpower-wireless-charger/thumbnail.webp
142,112,TV Studio Camera Pedestal,499.99,2.0,999.98,8.31,916.88,https://cdn.dummyjson.com/product-images/mobile-accessories/tv-studio-camera-pedestal/thumbnail.webp
142,159,iPad Mini 2021 Starlight,499.99,2.0,999.98,3.64,963.58,https://cdn.dummyjson.com/product-images/tablets/ipad-mini-2021-starlight/thumbnail.webp
142,187,Golden Shoes Woman,49.99,4.0,199.96,13.93,172.11,https://cdn.dummyjson.com/product-images/womens-shoes/golden-shoes-woman/thumbnail.webp
143,12,Annibale Colombo Sofa,2499.99,4.0,9999.96,14.4,8559.97,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp
143,80,Huawei Matebook X Pro,1399.99,5.0,6999.95,9.38,6343.35,https://cdn.dummyjson.com/product-images/laptops/huawei-matebook-x-pro/thumbnail.webp
143,92,Sports Sneakers Off White Red,109.99,2.0,219.98,0.04,219.89,https://cdn.dummyjson.com/product-images/mens-shoes/sports-sneakers-off-white-red/thumbnail.webp
143,149,Iron Golf,49.99,3.0,149.97,6.53,140.18,https://cdn.dummyjson.com/product-images/sports-accessories/iron-golf/thumbnail.webp
143,150,Metal Baseball Bat,29.99,4.0,119.96,19.51,96.56,https://cdn.dummyjson.com/product-images/sports-accessories/metal-baseball-bat/thumbnail.webp
143,166,Tartan Dress,39.99,3.0,119.97,12.95,104.43,https://cdn.dummyjson.com/product-images/tops/tartan-dress/thumbnail.webp
144,12,Annibale Colombo Sofa,2499.99,1.0,2499.99,14.4,2139.99,https://cdn.dummyjson.com/product-images/furniture/annibale-colombo-sofa/thumbnail.webp
144,35,Potatoes,2.29,4.0,9.16,5.38,8.67,https://cdn.dummyjson.com/product-images/groceries/potatoes/thumbnail.webp
144,71,Silver Pot With Glass Cap,39.99,3.0,119.97,5.7,113.13,https://cdn.dummyjson.com/product-images/kitchen-accessories/silver-pot-with-glass-cap/thumbnail.webp
